"FindingId","FindingType","Severity","ShareId","ItemId","FullPath","Identity","ObservedValue","PolicyValue","Message"
"0e482e1dd89340de8bc089c868d868d8","DeepExplicitAce","High","share-WINSERVER-SSEnt0145","44ab1771c1704b78a284536b6454fbc6","C:\ShareSurferEnterpriseLab\Enterprise\Share0145\Division02\Region02\Program26\Project26\Workstream46","LAB\SS-ENT-0145-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"f51f1ad3e006432d9d33e1a6028e7a33","DeepExplicitAce","High","share-WINSERVER-SSEnt0146","518b4f07664541aeb2a9b51c7ab32be7","C:\ShareSurferEnterpriseLab\Enterprise\Share0146\Division03\Region03\Program27\Project27\Workstream47","LAB\SS-ENT-0146-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c31cce13004749d79d9af1a8cdad7d59","DeepExplicitAce","High","share-WINSERVER-SSEnt0147","0307257078b442f08b1f5e63d0fa501c","C:\ShareSurferEnterpriseLab\Enterprise\Share0147\Division04\Region04\Program28\Project28\Workstream48","LAB\SS-ENT-0147-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"dfb803d2dc254018a1cff8a2fa1ef047","DeepExplicitAce","High","share-WINSERVER-SSEnt0148","f9a9661dd1564abd9354c59e4f1e41a7","C:\ShareSurferEnterpriseLab\Enterprise\Share0148\Division05\Region05\Program29\Project29\Workstream49","LAB\SS-ENT-0148-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"f745d07ccc9f4450801ebafb889f1c01","DeepExplicitAce","High","share-WINSERVER-SSEnt0149","5027facb6c564af2a0141b8532a8a0cb","C:\ShareSurferEnterpriseLab\Enterprise\Share0149\Division06\Region06\Program30\Project30\Workstream50","LAB\SS-ENT-0149-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"ef3d1e91e3cf410fbf31fa4b97f1ec2b","DeepExplicitAce","High","share-WINSERVER-SSEnt0150","3e96fe83e1a14c03ad727646071f6d15","C:\ShareSurferEnterpriseLab\Enterprise\Share0150\Division07\Region07\Program01\Project31\Workstream01","LAB\SS-ENT-0150-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"596e053d8c4d44e0917dc9a86623b6ea","DeepExplicitAce","High","share-WINSERVER-SSEnt0151","eb8d773614904677ae1d91d6319066f5","C:\ShareSurferEnterpriseLab\Enterprise\Share0151\Division08\Region08\Program02\Project32\Workstream02","LAB\SS-ENT-0151-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"3bc7953db5af4371bb45e1801106d4fc","DeepExplicitAce","High","share-WINSERVER-SSEnt0152","29c9aa110f7f4de5bf6c2350d5d7c9e6","C:\ShareSurferEnterpriseLab\Enterprise\Share0152\Division09\Region09\Program03\Project33\Workstream03","LAB\SS-ENT-0152-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"2829158d4cab4bf59b1bc7e2353e7843","DeepExplicitAce","High","share-WINSERVER-SSEnt0153","2ea1464dbc774604bd47fb1134078fbb","C:\ShareSurferEnterpriseLab\Enterprise\Share0153\Division10\Region10\Program04\Project34\Workstream04","LAB\SS-ENT-0153-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"82d9eeb75a8341e0947bd1be16c976c5","DeepExplicitAce","High","share-WINSERVER-SSEnt0154","b14282ba35364b5c906d64a13d7cde3f","C:\ShareSurferEnterpriseLab\Enterprise\Share0154\Division11\Region11\Program05\Project35\Workstream05","LAB\SS-ENT-0154-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"10f586eed47f443c829e9bf472d2e483","DeepExplicitAce","High","share-WINSERVER-SSEnt0155","4245acd19fb4465e983b108ae4f25eed","C:\ShareSurferEnterpriseLab\Enterprise\Share0155\Division12\Region12\Program06\Project36\Workstream06","LAB\SS-ENT-0155-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"8e7a3d8cfd954a48ad91f452483fc4e1","DeepExplicitAce","High","share-WINSERVER-SSEnt0156","bd8b036ab646426b9a31be9e68b4b81f","C:\ShareSurferEnterpriseLab\Enterprise\Share0156\Division01\Region13\Program07\Project37\Workstream07","LAB\SS-ENT-0156-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"4e1398bb45cd408fb89c74922e9168a8","DeepExplicitAce","High","share-WINSERVER-SSEnt0157","5a6e87d015f2429fb1009b0da97aee8c","C:\ShareSurferEnterpriseLab\Enterprise\Share0157\Division02\Region14\Program08\Project38\Workstream08","LAB\SS-ENT-0157-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"6c5f0c6edaee46619b8ea33ff3cd8ae1","DeepExplicitAce","High","share-WINSERVER-SSEnt0158","07c22a83741a467195c6a77ee7023a6c","C:\ShareSurferEnterpriseLab\Enterprise\Share0158\Division03\Region15\Program09\Project39\Workstream09","LAB\SS-ENT-0158-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"0c0769eb96534af4bae66cc45e281058","DeepExplicitAce","High","share-WINSERVER-SSEnt0159","c9e51cdedc5242cfa935b7ed90a8b1c9","C:\ShareSurferEnterpriseLab\Enterprise\Share0159\Division04\Region16\Program10\Project40\Workstream10","LAB\SS-ENT-0159-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7d5c2cd85fa847d3ae35cf6f8c1e5f70","DeepExplicitAce","High","share-WINSERVER-SSEnt0160","4811910a82b04ed9b34af86c7cd781bf","C:\ShareSurferEnterpriseLab\Enterprise\Share0160\Division05\Region17\Program11\Project01\Workstream11","LAB\SS-ENT-0160-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"e7fead0e54d5434f997d474f6f4649aa","DeepExplicitAce","High","share-WINSERVER-SSEnt0161","fa9254492942444099b8af6cade332b8","C:\ShareSurferEnterpriseLab\Enterprise\Share0161\Division06\Region18\Program12\Project02\Workstream12","LAB\SS-ENT-0161-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"f9d3ff03e97c4290908979427b09f7fd","DeepExplicitAce","High","share-WINSERVER-SSEnt0162","fc80d98f8f714d44ba2d7039e1b2bbfc","C:\ShareSurferEnterpriseLab\Enterprise\Share0162\Division07\Region01\Program13\Project03\Workstream13","LAB\SS-ENT-0162-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"0c9d62c9e1044b709af9aeee7b05e1c2","DeepExplicitAce","High","share-WINSERVER-SSEnt0163","e2667fff938041cab634132821cb8316","C:\ShareSurferEnterpriseLab\Enterprise\Share0163\Division08\Region02\Program14\Project04\Workstream14","LAB\SS-ENT-0163-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"046483980e9242b69a0f265a3d8571ef","DeepExplicitAce","High","share-WINSERVER-SSEnt0164","7803075bbd3943fb8195c68a0fb4be86","C:\ShareSurferEnterpriseLab\Enterprise\Share0164\Division09\Region03\Program15\Project05\Workstream15","LAB\SS-ENT-0164-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"9a9fa5dcaeab4404a7128660c4c0b7fa","DeepExplicitAce","High","share-WINSERVER-SSEnt0165","322eb3009b884f458ddb0fad4a797f11","C:\ShareSurferEnterpriseLab\Enterprise\Share0165\Division10\Region04\Program16\Project06\Workstream16","LAB\SS-ENT-0165-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"9e039ae619024cf598a42913c74ef9be","DeepExplicitAce","High","share-WINSERVER-SSEnt0166","cb58bb10f35f44518b375f6ccc6d68ae","C:\ShareSurferEnterpriseLab\Enterprise\Share0166\Division11\Region05\Program17\Project07\Workstream17","LAB\SS-ENT-0166-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7b5e6f31b5464847ac22a88f704437f1","DeepExplicitAce","High","share-WINSERVER-SSEnt0167","fc614089059d45e399990f452f368d92","C:\ShareSurferEnterpriseLab\Enterprise\Share0167\Division12\Region06\Program18\Project08\Workstream18","LAB\SS-ENT-0167-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"822e969cc9584aea8a1df9f97217057c","DeepExplicitAce","High","share-WINSERVER-SSEnt0168","5a614347131c4500af988d4e94c5d520","C:\ShareSurferEnterpriseLab\Enterprise\Share0168\Division01\Region07\Program19\Project09\Workstream19","LAB\SS-ENT-0168-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7b1ccd7345664d268d04d68c239889e3","DeepExplicitAce","High","share-WINSERVER-SSEnt0169","3c9817385ce24c6ab976c4b0c5594297","C:\ShareSurferEnterpriseLab\Enterprise\Share0169\Division02\Region08\Program20\Project10\Workstream20","LAB\SS-ENT-0169-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"e5266bf3b3134edfba91fe9ed2cab40b","DeepExplicitAce","High","share-WINSERVER-SSEnt0170","a26f48f4cdef469780852b1d31956eb1","C:\ShareSurferEnterpriseLab\Enterprise\Share0170\Division03\Region09\Program21\Project11\Workstream21","LAB\SS-ENT-0170-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"e4d01d205cb2435ab6813a77eb8c9a59","DeepExplicitAce","High","share-WINSERVER-SSEnt0171","d147d42b8b7147c4bfa78983373cd889","C:\ShareSurferEnterpriseLab\Enterprise\Share0171\Division04\Region10\Program22\Project12\Workstream22","LAB\SS-ENT-0171-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"85fcf27a1d744e588608a9324f06e94c","DeepExplicitAce","High","share-WINSERVER-SSEnt0172","561db4dd2792431892fb938ddbacae4e","C:\ShareSurferEnterpriseLab\Enterprise\Share0172\Division05\Region11\Program23\Project13\Workstream23","LAB\SS-ENT-0172-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c9d8e0975df24021b2540b2de0a13d28","DeepExplicitAce","High","share-WINSERVER-SSEnt0173","0e405834089f48f9869434e59b0fa5d0","C:\ShareSurferEnterpriseLab\Enterprise\Share0173\Division06\Region12\Program24\Project14\Workstream24","LAB\SS-ENT-0173-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"e32c11c79f4f4f42a1e83a86813f83f9","DeepExplicitAce","High","share-WINSERVER-SSEnt0174","b088e7e0930c4e0fa221eecb9790979f","C:\ShareSurferEnterpriseLab\Enterprise\Share0174\Division07\Region13\Program25\Project15\Workstream25","LAB\SS-ENT-0174-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"04f3f3f9655e40a2903d774f50e44f13","DeepExplicitAce","High","share-WINSERVER-SSEnt0175","cd384ec2c13d4a3f8f25c5e46be7a4ee","C:\ShareSurferEnterpriseLab\Enterprise\Share0175\Division08\Region14\Program26\Project16\Workstream26","LAB\SS-ENT-0175-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"9ab6088e034244bc87c699809b3b6107","DeepExplicitAce","High","share-WINSERVER-SSEnt0176","c17bba1b781c485c95bda4bedb1b1fb8","C:\ShareSurferEnterpriseLab\Enterprise\Share0176\Division09\Region15\Program27\Project17\Workstream27","LAB\SS-ENT-0176-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"60e5361726114416a685843d8336f988","DeepExplicitAce","High","share-WINSERVER-SSEnt0177","f7e24c515b3c4f6aabd63cc91e16d720","C:\ShareSurferEnterpriseLab\Enterprise\Share0177\Division10\Region16\Program28\Project18\Workstream28","LAB\SS-ENT-0177-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7f4ba86a6822477bb4b9459e94b99bcc","DeepExplicitAce","High","share-WINSERVER-SSEnt0178","8c6e6df4186344aeaa68ffc10e40093f","C:\ShareSurferEnterpriseLab\Enterprise\Share0178\Division11\Region17\Program29\Project19\Workstream29","LAB\SS-ENT-0178-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"28447abd21654476b7e20aa80fda5ae0","DeepExplicitAce","High","share-WINSERVER-SSEnt0179","abc33b1e25464792bfcb3f3344c9553b","C:\ShareSurferEnterpriseLab\Enterprise\Share0179\Division12\Region18\Program30\Project20\Workstream30","LAB\SS-ENT-0179-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"75dc4b672f2b43e79c53b22387df73e2","DeepExplicitAce","High","share-WINSERVER-SSEnt0180","4d7543de4a41436b9091baaaf236f70b","C:\ShareSurferEnterpriseLab\Enterprise\Share0180\Division01\Region01\Program01\Project21\Workstream31","LAB\SS-ENT-0180-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"fafeb4f2ddde42d5a1ab2bc7b10c5636","DeepExplicitAce","High","share-WINSERVER-SSEnt0181","638e6c1d08c445e6896429f708fd1248","C:\ShareSurferEnterpriseLab\Enterprise\Share0181\Division02\Region02\Program02\Project22\Workstream32","LAB\SS-ENT-0181-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"ca66c05f72aa417f956c8b1769ed8637","DeepExplicitAce","High","share-WINSERVER-SSEnt0182","cb50c628dd2d4e0a83fde88f22521502","C:\ShareSurferEnterpriseLab\Enterprise\Share0182\Division03\Region03\Program03\Project23\Workstream33","LAB\SS-ENT-0182-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7f2334cedde54bf692359562f0c37ca6","DeepExplicitAce","High","share-WINSERVER-SSEnt0183","da1c71c46c0b467496ebe1076b0cd6ac","C:\ShareSurferEnterpriseLab\Enterprise\Share0183\Division04\Region04\Program04\Project24\Workstream34","LAB\SS-ENT-0183-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"d21a74615d524da6bf9f8c469f2c04cd","DeepExplicitAce","High","share-WINSERVER-SSEnt0184","16e31829651c4f1d969cf58e1db26ee2","C:\ShareSurferEnterpriseLab\Enterprise\Share0184\Division05\Region05\Program05\Project25\Workstream35","LAB\SS-ENT-0184-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"af3eb7c3d0d34378a850cfaab6ad6a0a","DeepExplicitAce","High","share-WINSERVER-SSEnt0185","054be53cdff0441eb0a99a7a7e066c51","C:\ShareSurferEnterpriseLab\Enterprise\Share0185\Division06\Region06\Program06\Project26\Workstream36","LAB\SS-ENT-0185-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"8984b3572da9422ab80c6f6ee1118654","DeepExplicitAce","High","share-WINSERVER-SSEnt0186","ae26f9cf27904b6a81307ad4bcc09647","C:\ShareSurferEnterpriseLab\Enterprise\Share0186\Division07\Region07\Program07\Project27\Workstream37","LAB\SS-ENT-0186-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"dc3a5b6960ee403e86a32f570cabce0b","DeepExplicitAce","High","share-WINSERVER-SSEnt0187","7c1c0cfddde04db2868d17bc01b4962c","C:\ShareSurferEnterpriseLab\Enterprise\Share0187\Division08\Region08\Program08\Project28\Workstream38","LAB\SS-ENT-0187-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"58e4df2d20c141d797dce1458133cc45","DeepExplicitAce","High","share-WINSERVER-SSEnt0188","199a321992c447a1a05688838948561e","C:\ShareSurferEnterpriseLab\Enterprise\Share0188\Division09\Region09\Program09\Project29\Workstream39","LAB\SS-ENT-0188-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"b7090b3ada3741d5a8e609383abf0537","DeepExplicitAce","High","share-WINSERVER-SSEnt0189","4de76926d8fc480e8c5ab4e795bca4bf","C:\ShareSurferEnterpriseLab\Enterprise\Share0189\Division10\Region10\Program10\Project30\Workstream40","LAB\SS-ENT-0189-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"006ee698be4c4065a72dd9f04c9a32ad","DeepExplicitAce","High","share-WINSERVER-SSEnt0190","4e3382e07c984a8b82361e1a0bf04bcc","C:\ShareSurferEnterpriseLab\Enterprise\Share0190\Division11\Region11\Program11\Project31\Workstream41","LAB\SS-ENT-0190-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c9c63f05f8594da4a72eb5d7cb1ce7d4","DeepExplicitAce","High","share-WINSERVER-SSEnt0191","c0bb632d40dd477ebac39f3ad3a91e59","C:\ShareSurferEnterpriseLab\Enterprise\Share0191\Division12\Region12\Program12\Project32\Workstream42","LAB\SS-ENT-0191-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c765da9268004c6ebe5daf0ce00b8bdf","DeepExplicitAce","High","share-WINSERVER-SSEnt0192","c706d04a61fe4d208ed9acf2e9f3addd","C:\ShareSurferEnterpriseLab\Enterprise\Share0192\Division01\Region13\Program13\Project33\Workstream43","LAB\SS-ENT-0192-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"cf42900b185f4773b0763a7da68285ab","DeepExplicitAce","High","share-WINSERVER-SSEnt0193","3a3c3bb9db5c4d6bbdfefcb6a21a6b86","C:\ShareSurferEnterpriseLab\Enterprise\Share0193\Division02\Region14\Program14\Project34\Workstream44","LAB\SS-ENT-0193-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"ac219bf13e244796ba4ab1e4b13851d9","DeepExplicitAce","High","share-WINSERVER-SSEnt0194","14695491a7fc455fb3af1b6335cd6b02","C:\ShareSurferEnterpriseLab\Enterprise\Share0194\Division03\Region15\Program15\Project35\Workstream45","LAB\SS-ENT-0194-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"598b9ab622d741189ac6efceda28f071","DeepExplicitAce","High","share-WINSERVER-SSEnt0195","a907763cd4da48a9b6a0313057d63760","C:\ShareSurferEnterpriseLab\Enterprise\Share0195\Division04\Region16\Program16\Project36\Workstream46","LAB\SS-ENT-0195-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"bebdac9825b24f138a25316963caea13","DeepExplicitAce","High","share-WINSERVER-SSEnt0196","4264916abae54705ab9d0ca38a41f737","C:\ShareSurferEnterpriseLab\Enterprise\Share0196\Division05\Region17\Program17\Project37\Workstream47","LAB\SS-ENT-0196-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"bfd65c888a1b4251a4882279c43b3b5b","DeepExplicitAce","High","share-WINSERVER-SSEnt0197","c58de886ca314140a143a9bde613e0bc","C:\ShareSurferEnterpriseLab\Enterprise\Share0197\Division06\Region18\Program18\Project38\Workstream48","LAB\SS-ENT-0197-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"668df5f3328f4d52b6687fd965729508","DeepExplicitAce","High","share-WINSERVER-SSEnt0198","c5aaefe2637549f5bd5ee2c41a96c2ff","C:\ShareSurferEnterpriseLab\Enterprise\Share0198\Division07\Region01\Program19\Project39\Workstream49","LAB\SS-ENT-0198-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"307bed7131464d4a8ca5126ded0d0c6b","DeepExplicitAce","High","share-WINSERVER-SSEnt0199","721013e930584fba8fe3e347f9b03c37","C:\ShareSurferEnterpriseLab\Enterprise\Share0199\Division08\Region02\Program20\Project40\Workstream50","LAB\SS-ENT-0199-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"d5bb4f47b6fc4ec49b450944067f2d48","DeepExplicitAce","High","share-WINSERVER-SSEnt0200","5bba0242476147e795677e6d91120cdd","C:\ShareSurferEnterpriseLab\Enterprise\Share0200\Division09\Region03\Program21\Project01\Workstream01","LAB\SS-ENT-0200-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c19d8ea8f325446ba6c1fbd027787fac","DeepExplicitAce","High","share-WINSERVER-SSEnt0201","49685b4d5d5c46ac84d432573bf8b5c1","C:\ShareSurferEnterpriseLab\Enterprise\Share0201\Division10\Region04\Program22\Project02\Workstream02","LAB\SS-ENT-0201-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"b82d412607ba44fbb3055dd98dec4b21","DeepExplicitAce","High","share-WINSERVER-SSEnt0202","e3b2e8df8bc54118ac6f6042b0f9afe5","C:\ShareSurferEnterpriseLab\Enterprise\Share0202\Division11\Region05\Program23\Project03\Workstream03","LAB\SS-ENT-0202-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"960b0eaa45db4e06925a07181eb9e693","DeepExplicitAce","High","share-WINSERVER-SSEnt0203","f5cd7a8cb35f4c8f95b2d36e7baa8160","C:\ShareSurferEnterpriseLab\Enterprise\Share0203\Division12\Region06\Program24\Project04\Workstream04","LAB\SS-ENT-0203-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"575a665893e34b73915df90210b54ca5","DeepExplicitAce","High","share-WINSERVER-SSEnt0204","d81850b4f97842daada089327209b377","C:\ShareSurferEnterpriseLab\Enterprise\Share0204\Division01\Region07\Program25\Project05\Workstream05","LAB\SS-ENT-0204-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"4eef638267a54356a0027495b2d4589c","DeepExplicitAce","High","share-WINSERVER-SSEnt0205","a6652fc8a4ed415f9350b7ef846130a5","C:\ShareSurferEnterpriseLab\Enterprise\Share0205\Division02\Region08\Program26\Project06\Workstream06","LAB\SS-ENT-0205-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"6ddf6139710f461785003f76728cf7fa","DeepExplicitAce","High","share-WINSERVER-SSEnt0206","d27e11f12ba04e0ea4c3dcb4c005edec","C:\ShareSurferEnterpriseLab\Enterprise\Share0206\Division03\Region09\Program27\Project07\Workstream07","LAB\SS-ENT-0206-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"173a27777d604b2aae806a8e050ee6ce","DeepExplicitAce","High","share-WINSERVER-SSEnt0207","8d9f5182f09b4aaa9299b98ce2e77b3e","C:\ShareSurferEnterpriseLab\Enterprise\Share0207\Division04\Region10\Program28\Project08\Workstream08","LAB\SS-ENT-0207-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"5db7c793b94c4d1c94a618aee5ba8dca","DeepExplicitAce","High","share-WINSERVER-SSEnt0208","d19c8f89c1a84f1c86bf46b48a291d1c","C:\ShareSurferEnterpriseLab\Enterprise\Share0208\Division05\Region11\Program29\Project09\Workstream09","LAB\SS-ENT-0208-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"bbf1053bb7a24e90b1e19c38d92dd8d3","DeepExplicitAce","High","share-WINSERVER-SSEnt0209","122b48fb6b94407eb360ecfead51e359","C:\ShareSurferEnterpriseLab\Enterprise\Share0209\Division06\Region12\Program30\Project10\Workstream10","LAB\SS-ENT-0209-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"69dfcbb1b9e244cbadd9a502cb1b1a20","DeepExplicitAce","High","share-WINSERVER-SSEnt0210","785268965eab4306bf1391fca054c3b2","C:\ShareSurferEnterpriseLab\Enterprise\Share0210\Division07\Region13\Program01\Project11\Workstream11","LAB\SS-ENT-0210-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"dd3b4de3827744c1b23ab2694916d00d","DeepExplicitAce","High","share-WINSERVER-SSEnt0211","8cdff336faef4245b83102f38b6e72af","C:\ShareSurferEnterpriseLab\Enterprise\Share0211\Division08\Region14\Program02\Project12\Workstream12","LAB\SS-ENT-0211-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"3a1156021c754f80a9b060b79ddd626a","DeepExplicitAce","High","share-WINSERVER-SSEnt0212","fdba38b3108b4c79bff2752c89708dba","C:\ShareSurferEnterpriseLab\Enterprise\Share0212\Division09\Region15\Program03\Project13\Workstream13","LAB\SS-ENT-0212-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"20907839fea24f9d8b3cd5e692f8de06","DeepExplicitAce","High","share-WINSERVER-SSEnt0213","4a4cae6dc7f84667a13a795fca9a1ed5","C:\ShareSurferEnterpriseLab\Enterprise\Share0213\Division10\Region16\Program04\Project14\Workstream14","LAB\SS-ENT-0213-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"78e6cc16d2864a99a685670e6034df26","DeepExplicitAce","High","share-WINSERVER-SSEnt0214","5add8987abae4fedbff437c56b7895fa","C:\ShareSurferEnterpriseLab\Enterprise\Share0214\Division11\Region17\Program05\Project15\Workstream15","LAB\SS-ENT-0214-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"d5175f6a1c024c1aa7f2da153ee86cb1","DeepExplicitAce","High","share-WINSERVER-SSEnt0215","b0bb873ae0f74693a4165784da7ae0d1","C:\ShareSurferEnterpriseLab\Enterprise\Share0215\Division12\Region18\Program06\Project16\Workstream16","LAB\SS-ENT-0215-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"0a5b5858abd1424baecdff5bd4f7bcc0","DeepExplicitAce","High","share-WINSERVER-SSEnt0216","e80ecbe981c44d48b105b24fa56f6d98","C:\ShareSurferEnterpriseLab\Enterprise\Share0216\Division01\Region01\Program07\Project17\Workstream17","LAB\SS-ENT-0216-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"b9231c17ef914ffd9619dcbb7e600246","DeepExplicitAce","High","share-WINSERVER-SSEnt0217","68b2c0123bb049bebac6f32fa543a50c","C:\ShareSurferEnterpriseLab\Enterprise\Share0217\Division02\Region02\Program08\Project18\Workstream18","LAB\SS-ENT-0217-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"7e914a8ab85241f39933023c19b19e52","DeepExplicitAce","High","share-WINSERVER-SSEnt0218","9bb1b41c5a7a462591eee823d4e4ab7d","C:\ShareSurferEnterpriseLab\Enterprise\Share0218\Division03\Region03\Program09\Project19\Workstream19","LAB\SS-ENT-0218-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"19497ccbeef14a3b8c029f47664f080f","DeepExplicitAce","High","share-WINSERVER-SSEnt0219","7355108ffc454a04bd5f81f151141477","C:\ShareSurferEnterpriseLab\Enterprise\Share0219\Division04\Region04\Program10\Project20\Workstream20","LAB\SS-ENT-0219-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"55655003cb0243869c6ad8e06c91868f","DeepExplicitAce","High","share-WINSERVER-SSEnt0220","8f96a488c7cc4296974891269c423afe","C:\ShareSurferEnterpriseLab\Enterprise\Share0220\Division05\Region05\Program11\Project21\Workstream21","LAB\SS-ENT-0220-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"097b6f8469df4242a9a6e37f871de6f4","DeepExplicitAce","High","share-WINSERVER-SSEnt0221","fc79f7c7335d4089bdb8afecaffbcedb","C:\ShareSurferEnterpriseLab\Enterprise\Share0221\Division06\Region06\Program12\Project22\Workstream22","LAB\SS-ENT-0221-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"73c6788297a84a029c1b599347272943","DeepExplicitAce","High","share-WINSERVER-SSEnt0222","2a8edf411b98486eb0abcdeedb40e62f","C:\ShareSurferEnterpriseLab\Enterprise\Share0222\Division07\Region07\Program13\Project23\Workstream23","LAB\SS-ENT-0222-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
