"ItemId","ShareId","FullPath","Identity","Rights","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","Depth"
"5243cd89f21c4f6693da09a25987e1e7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"5243cd89f21c4f6693da09a25987e1e7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"5243cd89f21c4f6693da09a25987e1e7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"136ff3a87c9142109cdef2a213bacdc8","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"136ff3a87c9142109cdef2a213bacdc8","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"136ff3a87c9142109cdef2a213bacdc8","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"136ff3a87c9142109cdef2a213bacdc8","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"136ff3a87c9142109cdef2a213bacdc8","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"ac4e677b78b6478583ec7a89e8e38191","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"ac4e677b78b6478583ec7a89e8e38191","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"ac4e677b78b6478583ec7a89e8e38191","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"ac4e677b78b6478583ec7a89e8e38191","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"ac4e677b78b6478583ec7a89e8e38191","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"0bc5839c7c144bc3bc51b5c27a3baddb","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"0bc5839c7c144bc3bc51b5c27a3baddb","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"0bc5839c7c144bc3bc51b5c27a3baddb","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"0bc5839c7c144bc3bc51b5c27a3baddb","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"0bc5839c7c144bc3bc51b5c27a3baddb","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"4b38042e1ad74a65a40fc75fe93343bf","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"4b38042e1ad74a65a40fc75fe93343bf","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"4b38042e1ad74a65a40fc75fe93343bf","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"4b38042e1ad74a65a40fc75fe93343bf","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"4b38042e1ad74a65a40fc75fe93343bf","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"8863f40cbe34433aaaccc9332a0f533d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"8863f40cbe34433aaaccc9332a0f533d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"8863f40cbe34433aaaccc9332a0f533d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"8863f40cbe34433aaaccc9332a0f533d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"8863f40cbe34433aaaccc9332a0f533d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"d8325730c74a4bc386e2e6af5aea2337","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"d8325730c74a4bc386e2e6af5aea2337","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"d8325730c74a4bc386e2e6af5aea2337","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"d8325730c74a4bc386e2e6af5aea2337","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"d8325730c74a4bc386e2e6af5aea2337","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"5288eb2489d84beb86bfb6a93f21ef73","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"5288eb2489d84beb86bfb6a93f21ef73","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"5288eb2489d84beb86bfb6a93f21ef73","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"5288eb2489d84beb86bfb6a93f21ef73","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"5288eb2489d84beb86bfb6a93f21ef73","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","7"
"9c4ac3d132264376b92a7c2e09637bb3","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","7"
"282ed559aa884980a34b637c304d3625","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","8"
"282ed559aa884980a34b637c304d3625","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","8"
"282ed559aa884980a34b637c304d3625","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","8"
"282ed559aa884980a34b637c304d3625","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","8"
"282ed559aa884980a34b637c304d3625","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","8"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","BUILTIN\Administrators","FullControl","Allow","True","None","None","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","0"
"b909220bc38849c7ac10611781294f71","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","0"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","BUILTIN\Administrators","FullControl","Allow","True","None","None","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","1"
"0bddf7c3a35d422cbf59e38cd2d7f344","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","1"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"e1416fe610ad425986d8f42a4ad0e1f8","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","2"
"d57e9bccec9c4e7da5506e29389301d9","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03","BUILTIN\Administrators","FullControl","Allow","True","None","None","3"
"d57e9bccec9c4e7da5506e29389301d9","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","3"
"d57e9bccec9c4e7da5506e29389301d9","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","3"
"d57e9bccec9c4e7da5506e29389301d9","share-WINSERVER-SSEnt0002","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","3"
