"ParentGroup","ChildIdentity","ChildObjectClass","Depth","IsCycle","IsTruncated"
"ID-CCCAF4B5446C","ID-A1953BDA09D5","user","2","False","False"
"ID-CCCAF4B5446C","ID-215C8DB1ABC6","user","2","False","False"
"ID-C6BBD2385284","ID-69A4627945B2","group","1","False","False"
"ID-69A4627945B2","ID-215C8DB1ABC6","user","2","False","False"
"ID-69A4627945B2","ID-90401A042353","user","2","False","False"
"ID-FD55538699BA","ID-333BC1C75240","group","1","False","False"
"ID-333BC1C75240","ID-90401A042353","user","2","False","False"
"ID-333BC1C75240","ID-09BD4D2ABA07","user","2","False","False"
"ID-8D44F98AD439","ID-CD4E3B393BF6","group","1","False","False"
"ID-CD4E3B393BF6","ID-09BD4D2ABA07","user","2","False","False"
"ID-CD4E3B393BF6","ID-111172CE61A4","user","2","False","False"
"ID-DA3916B6E20D","ID-5271D67D87B5","group","1","False","False"
"ID-5271D67D87B5","ID-111172CE61A4","user","2","False","False"
"ID-5271D67D87B5","ID-FFEE0442FB56","user","2","False","False"
"ID-6EFFA9F0E193","ID-CC3E3FD19AAA","group","1","False","False"
"ID-CC3E3FD19AAA","ID-FFEE0442FB56","user","2","False","False"
"ID-CC3E3FD19AAA","ID-6F3F34F2491C","user","2","False","False"
"ID-E5D553570993","ID-B3262C5F8679","group","1","False","False"
"ID-B3262C5F8679","ID-6F3F34F2491C","user","2","False","False"
"ID-B3262C5F8679","ID-AB02B1ABC586","user","2","False","False"
"ID-E4508DA053EA","ID-2BDE897FD8BC","group","1","False","False"
"ID-2BDE897FD8BC","ID-AB02B1ABC586","user","2","False","False"
"ID-2BDE897FD8BC","ID-636FC0DA761E","user","2","False","False"
"ID-EF257EA5683D","ID-7AA0F4CA6BFC","group","1","False","False"
"ID-7AA0F4CA6BFC","ID-636FC0DA761E","user","2","False","False"
"ID-7AA0F4CA6BFC","ID-D6B0BB3F2ED1","user","2","False","False"
"ID-137B8DE3F27B","ID-FF6472CE7B4E","group","1","False","False"
"ID-FF6472CE7B4E","ID-D6B0BB3F2ED1","user","2","False","False"
"ID-FF6472CE7B4E","ID-FC43279809C4","user","2","False","False"
"ID-A8B40FFB8ED1","ID-CBB655A5A058","group","1","False","False"
"ID-CBB655A5A058","ID-FC43279809C4","user","2","False","False"
"ID-CBB655A5A058","ID-31315CD28BAB","user","2","False","False"
"ID-94F6232C5C94","ID-E4C1EF0041C0","group","1","False","False"
"ID-E4C1EF0041C0","ID-31315CD28BAB","user","2","False","False"
"ID-E4C1EF0041C0","ID-34F091B914B8","user","2","False","False"
"ID-B234523E889C","ID-56430B4E4E41","group","1","False","False"
"ID-56430B4E4E41","ID-34F091B914B8","user","2","False","False"
"ID-56430B4E4E41","ID-AEE36D9698E3","user","2","False","False"
"ID-5B7FC84FC6BF","ID-C9352955E722","group","1","False","False"
"ID-C9352955E722","ID-AEE36D9698E3","user","2","False","False"
"ID-C9352955E722","ID-51D8278BE30E","user","2","False","False"
"ID-2C63CF1F4676","ID-C27D96C80AC8","group","1","False","False"
"ID-C27D96C80AC8","ID-51D8278BE30E","user","2","False","False"
"ID-C27D96C80AC8","ID-2C4A051D1725","user","2","False","False"
"ID-8B308566F688","ID-B7A337566B38","group","1","False","False"
"ID-B7A337566B38","ID-2C4A051D1725","user","2","False","False"
"ID-B7A337566B38","ID-2C6D53C08E27","user","2","False","False"
"ID-6AD40F551169","ID-CF7AD6B99E6F","group","1","False","False"
"ID-CF7AD6B99E6F","ID-2C6D53C08E27","user","2","False","False"
"ID-CF7AD6B99E6F","ID-951AA9573D36","user","2","False","False"
"ID-5E5BBA74D107","ID-6331093C04EB","group","1","False","False"
"ID-6331093C04EB","ID-951AA9573D36","user","2","False","False"
"ID-6331093C04EB","ID-3314D9598518","user","2","False","False"
"ID-DEC609C46EB5","ID-E9566FAE7E92","group","1","False","False"
"ID-E9566FAE7E92","ID-3314D9598518","user","2","False","False"
"ID-E9566FAE7E92","ID-E754B2A11ACF","user","2","False","False"
"ID-E2D209EC7F9D","ID-271FB3517CE8","group","1","False","False"
"ID-271FB3517CE8","ID-E754B2A11ACF","user","2","False","False"
"ID-271FB3517CE8","ID-31AED164A1DC","user","2","False","False"
"ID-215631E80D44","ID-D4243C0F1BF5","group","1","False","False"
"ID-D4243C0F1BF5","ID-31AED164A1DC","user","2","False","False"
"ID-D4243C0F1BF5","ID-86D2379E909D","user","2","False","False"
"ID-C14600161D56","ID-AD3F568B2F96","group","1","False","False"
"ID-AD3F568B2F96","ID-86D2379E909D","user","2","False","False"
"ID-AD3F568B2F96","ID-852FECCFB571","user","2","False","False"
"ID-7D2BBFBFF6E9","ID-2EEC462C0A2B","group","1","False","False"
"ID-2EEC462C0A2B","ID-852FECCFB571","user","2","False","False"
"ID-2EEC462C0A2B","ID-1F4E82AD40CD","user","2","False","False"
"ID-73910760FBA9","ID-971AF0DA6EB6","group","1","False","False"
"ID-971AF0DA6EB6","ID-1F4E82AD40CD","user","2","False","False"
"ID-971AF0DA6EB6","ID-A95AB32524C1","user","2","False","False"
"ID-B4A0071C5D8C","ID-C7B6CCA88928","group","1","False","False"
"ID-C7B6CCA88928","ID-A95AB32524C1","user","2","False","False"
"ID-C7B6CCA88928","ID-74A24C7271BF","user","2","False","False"
"ID-334A6A083FB6","ID-7CFA6C141D19","group","1","False","False"
"ID-7CFA6C141D19","ID-74A24C7271BF","user","2","False","False"
"ID-7CFA6C141D19","ID-5BF95C5ED539","user","2","False","False"
"ID-0E6E8283290C","ID-AFC036D321EB","group","1","False","False"
"ID-AFC036D321EB","ID-5BF95C5ED539","user","2","False","False"
"ID-AFC036D321EB","ID-5B2A256C5199","user","2","False","False"
"ID-15A22454BCAE","ID-E17B639C9E63","group","1","False","False"
"ID-E17B639C9E63","ID-5B2A256C5199","user","2","False","False"
"ID-E17B639C9E63","ID-EEB6214AE45E","user","2","False","False"
"ID-52DD40B1BA76","ID-0160DD08E510","group","1","False","False"
"ID-0160DD08E510","ID-EEB6214AE45E","user","2","False","False"
"ID-0160DD08E510","ID-ED938C837DAA","user","2","False","False"
"ID-FAFE4DE0C0D5","ID-D9743DA985AB","group","1","False","False"
"ID-D9743DA985AB","ID-ED938C837DAA","user","2","False","False"
"ID-D9743DA985AB","ID-C479F8AC4F25","user","2","False","False"
"ID-16BD37D771DF","ID-E62996BDEDC5","group","1","False","False"
"ID-E62996BDEDC5","ID-C479F8AC4F25","user","2","False","False"
"ID-E62996BDEDC5","ID-2858553417B8","user","2","False","False"
"ID-DC22A0948839","ID-207ED050D927","group","1","False","False"
"ID-207ED050D927","ID-2858553417B8","user","2","False","False"
"ID-207ED050D927","ID-0D30409D067F","user","2","False","False"
"ID-5F5338D4D8DB","ID-505DE2999C80","group","1","False","False"
"ID-505DE2999C80","ID-0D30409D067F","user","2","False","False"
"ID-505DE2999C80","ID-38428716D492","user","2","False","False"
"ID-24855DE8779F","ID-6CDD07F87F5C","group","1","False","False"
"ID-6CDD07F87F5C","ID-38428716D492","user","2","False","False"
"ID-6CDD07F87F5C","ID-A1BCB01365C7","user","2","False","False"
"ID-4AE93F6E8DA0","ID-DB28724DFF35","group","1","False","False"
"ID-DB28724DFF35","ID-A1BCB01365C7","user","2","False","False"
"ID-DB28724DFF35","ID-E849DFAFE8B1","user","2","False","False"
"ID-8F22C76E8F08","ID-2FBE6E3DE2AE","group","1","False","False"
"ID-2FBE6E3DE2AE","ID-E849DFAFE8B1","user","2","False","False"
"ID-2FBE6E3DE2AE","ID-B838218D5D13","user","2","False","False"
"ID-37C84B83221A","ID-0423757167E0","group","1","False","False"
"ID-0423757167E0","ID-B838218D5D13","user","2","False","False"
"ID-0423757167E0","ID-4CBC153630D0","user","2","False","False"
"ID-31E41D7EAD56","ID-D0244BAE176F","group","1","False","False"
"ID-D0244BAE176F","ID-4CBC153630D0","user","2","False","False"
"ID-D0244BAE176F","ID-9547B7974490","user","2","False","False"
"ID-2436FF7DB5EE","ID-959D97396C50","group","1","False","False"
"ID-959D97396C50","ID-9547B7974490","user","2","False","False"
"ID-959D97396C50","ID-C0B47D5850E7","user","2","False","False"
"ID-C32E8E40E120","ID-82F6B562DC4A","group","1","False","False"
"ID-82F6B562DC4A","ID-C0B47D5850E7","user","2","False","False"
"ID-82F6B562DC4A","ID-0D876D645E5D","user","2","False","False"
"ID-3B073C83D310","ID-8D017C5C79CD","group","1","False","False"
"ID-8D017C5C79CD","ID-0D876D645E5D","user","2","False","False"
"ID-8D017C5C79CD","ID-BEA74FEDCB1F","user","2","False","False"
"ID-98F65CD3C61D","ID-B406DE005181","group","1","False","False"
"ID-B406DE005181","ID-BEA74FEDCB1F","user","2","False","False"
"ID-B406DE005181","ID-627462C534CB","user","2","False","False"
"ID-C1A851215E7A","ID-0B0DD4CAD96D","group","1","False","False"
"ID-0B0DD4CAD96D","ID-627462C534CB","user","2","False","False"
"ID-0B0DD4CAD96D","ID-5892032C2D11","user","2","False","False"
"ID-E23E42D403AE","ID-D6F0E4B69629","group","1","False","False"
"ID-D6F0E4B69629","ID-5892032C2D11","user","2","False","False"
"ID-D6F0E4B69629","ID-BCC140F865A4","user","2","False","False"
"ID-2E5D489E9567","ID-4F9C5E8C85D8","group","1","False","False"
"ID-4F9C5E8C85D8","ID-BCC140F865A4","user","2","False","False"
"ID-4F9C5E8C85D8","ID-7510C687EB86","user","2","False","False"
"ID-BCE3EC18D868","ID-B6AE3CAF1A06","group","1","False","False"
"ID-B6AE3CAF1A06","ID-7510C687EB86","user","2","False","False"
"ID-B6AE3CAF1A06","ID-38997DFB4A66","user","2","False","False"
"ID-B22822B2E98E","ID-EFF67F7A9353","group","1","False","False"
"ID-EFF67F7A9353","ID-38997DFB4A66","user","2","False","False"
"ID-EFF67F7A9353","ID-3AFCA8E7EA51","user","2","False","False"
"ID-0AC9DDE72C86","ID-6BED3657641A","group","1","False","False"
"ID-6BED3657641A","ID-3AFCA8E7EA51","user","2","False","False"
"ID-6BED3657641A","ID-7A465CEAAA22","user","2","False","False"
"ID-0AF0635E0E09","ID-61D2A603226F","group","1","False","False"
"ID-61D2A603226F","ID-7A465CEAAA22","user","2","False","False"
"ID-61D2A603226F","ID-9367B04D1403","user","2","False","False"
"ID-B8825DE2BDC5","ID-2DDD166224BE","group","1","False","False"
"ID-2DDD166224BE","ID-9367B04D1403","user","2","False","False"
"ID-2DDD166224BE","ID-32214FF25CF4","user","2","False","False"
"ID-D7008DE172A4","ID-7C3A20A3F40D","group","1","False","False"
"ID-7C3A20A3F40D","ID-32214FF25CF4","user","2","False","False"
"ID-7C3A20A3F40D","ID-E421135B738C","user","2","False","False"
"ID-9FEB2F364AF2","ID-71D7D4D5BB90","group","1","False","False"
"ID-71D7D4D5BB90","ID-E421135B738C","user","2","False","False"
"ID-71D7D4D5BB90","ID-3DAD4648E45B","user","2","False","False"
"ID-5823E566CA8E","ID-43FA05502F7A","group","1","False","False"
"ID-43FA05502F7A","ID-3DAD4648E45B","user","2","False","False"
"ID-43FA05502F7A","ID-655147524F96","user","2","False","False"
"ID-30664C3DC36D","ID-BAC5F55E143B","group","1","False","False"
"ID-BAC5F55E143B","ID-655147524F96","user","2","False","False"
"ID-BAC5F55E143B","ID-B5F9360E42F3","user","2","False","False"
"ID-00C9853E9537","ID-555F2EB12381","group","1","False","False"
"ID-555F2EB12381","ID-B5F9360E42F3","user","2","False","False"
"ID-555F2EB12381","ID-2F514CE669E4","user","2","False","False"
"ID-B017F5FD6CD3","ID-C0884A3C6531","group","1","False","False"
"ID-C0884A3C6531","ID-2F514CE669E4","user","2","False","False"
"ID-C0884A3C6531","ID-662D7966CE50","user","2","False","False"
"ID-EEAE0B792E18","ID-3DCF006C2828","group","1","False","False"
"ID-3DCF006C2828","ID-662D7966CE50","user","2","False","False"
"ID-3DCF006C2828","ID-0F79DAB45843","user","2","False","False"
"ID-1010B6973C8D","ID-8CA36B2BBB32","group","1","False","False"
"ID-8CA36B2BBB32","ID-0F79DAB45843","user","2","False","False"
"ID-8CA36B2BBB32","ID-D9D3067510AE","user","2","False","False"
"ID-57D169454BF8","ID-4B0F9885F1D3","group","1","False","False"
"ID-4B0F9885F1D3","ID-D9D3067510AE","user","2","False","False"
"ID-4B0F9885F1D3","ID-B871B5DEA5F7","user","2","False","False"
"ID-3AE9ACB0BD4C","ID-0C16B03A201C","group","1","False","False"
"ID-0C16B03A201C","ID-B871B5DEA5F7","user","2","False","False"
"ID-0C16B03A201C","ID-5E177DB17A69","user","2","False","False"
"ID-2C7E0699A548","ID-73675E5754BE","group","1","False","False"
"ID-73675E5754BE","ID-5E177DB17A69","user","2","False","False"
"ID-73675E5754BE","ID-F59DF8309D9A","user","2","False","False"
"ID-A664A4EA4448","ID-7D52D8632E38","group","1","False","False"
"ID-7D52D8632E38","ID-F59DF8309D9A","user","2","False","False"
"ID-7D52D8632E38","ID-2F0C4DB032D5","user","2","False","False"
"ID-2859DD4FCA80","ID-6D83ECCF0915","group","1","False","False"
"ID-6D83ECCF0915","ID-2F0C4DB032D5","user","2","False","False"
"ID-6D83ECCF0915","ID-5AFC713BE6F6","user","2","False","False"
"ID-11C93AC6A16C","ID-DB77E1638001","group","1","False","False"
"ID-DB77E1638001","ID-5AFC713BE6F6","user","2","False","False"
"ID-DB77E1638001","ID-1D89435BEA40","user","2","False","False"
"ID-C620801767C8","ID-2FE59238EF29","group","1","False","False"
"ID-2FE59238EF29","ID-1D89435BEA40","user","2","False","False"
"ID-2FE59238EF29","ID-CC6E7EC85C3D","user","2","False","False"
"ID-94C984934FD9","ID-9C6CCFF324EA","group","1","False","False"
"ID-9C6CCFF324EA","ID-CC6E7EC85C3D","user","2","False","False"
"ID-9C6CCFF324EA","ID-67BF17FF47AD","user","2","False","False"
"ID-44FE456A29BF","ID-8A78018763AA","group","1","False","False"
"ID-8A78018763AA","ID-67BF17FF47AD","user","2","False","False"
"ID-8A78018763AA","ID-6A0282336C66","user","2","False","False"
"ID-164ADEFA4FD6","ID-ACBA62EC1BD5","group","1","False","False"
"ID-ACBA62EC1BD5","ID-6A0282336C66","user","2","False","False"
"ID-ACBA62EC1BD5","ID-E33BFE96AF71","user","2","False","False"
"ID-0C4B6D5EF090","ID-D16043212F18","group","1","False","False"
"ID-D16043212F18","ID-E33BFE96AF71","user","2","False","False"
"ID-D16043212F18","ID-69DD3E4E7379","user","2","False","False"
"ID-6C677E2C6A47","ID-FEFD989859AD","group","1","False","False"
"ID-FEFD989859AD","ID-69DD3E4E7379","user","2","False","False"
"ID-FEFD989859AD","ID-6541C15F41CA","user","2","False","False"
"ID-678538DB29AC","ID-AD2C388FBCD4","group","1","False","False"
"ID-AD2C388FBCD4","ID-6541C15F41CA","user","2","False","False"
"ID-AD2C388FBCD4","ID-CCB1D37BF08A","user","2","False","False"
"ID-B6C8D8E50EFC","ID-313448F99CB6","group","1","False","False"
"ID-313448F99CB6","ID-CCB1D37BF08A","user","2","False","False"
"ID-313448F99CB6","ID-4617211C112C","user","2","False","False"
"ID-8F6679FD7F9A","ID-170002797AEF","group","1","False","False"
"ID-170002797AEF","ID-4617211C112C","user","2","False","False"
"ID-170002797AEF","ID-54820956CD3F","user","2","False","False"
"ID-2A15258783E1","ID-7165ABD002D7","group","1","False","False"
"ID-7165ABD002D7","ID-54820956CD3F","user","2","False","False"
"ID-7165ABD002D7","ID-1EB1E89B5514","user","2","False","False"
"ID-F73DB9D89950","ID-EDE8CA8BB194","group","1","False","False"
"ID-EDE8CA8BB194","ID-1EB1E89B5514","user","2","False","False"
"ID-EDE8CA8BB194","ID-308177BA6B68","user","2","False","False"
"ID-BCE8170EF610","ID-EF2310FCAC75","group","1","False","False"
"ID-EF2310FCAC75","ID-308177BA6B68","user","2","False","False"
"ID-EF2310FCAC75","ID-AA534D08B11B","user","2","False","False"
"ID-6A98B13C0060","ID-352CF5492A23","group","1","False","False"
"ID-352CF5492A23","ID-AA534D08B11B","user","2","False","False"
"ID-352CF5492A23","ID-E1DE97C9879A","user","2","False","False"
"ID-F87EF507999D","ID-22CA90E42242","group","1","False","False"
"ID-22CA90E42242","ID-E1DE97C9879A","user","2","False","False"
"ID-22CA90E42242","ID-7B9A389E7327","user","2","False","False"
"ID-800765835B15","ID-ED3C71750E1C","group","1","False","False"
"ID-ED3C71750E1C","ID-7B9A389E7327","user","2","False","False"
"ID-ED3C71750E1C","ID-A702C1BCD53B","user","2","False","False"
"ID-4234E227983F","ID-1E20C5E5C73D","group","1","False","False"
"ID-1E20C5E5C73D","ID-A702C1BCD53B","user","2","False","False"
"ID-1E20C5E5C73D","ID-E34478157C1F","user","2","False","False"
"ID-5DCB08AEBE60","ID-1480392898DB","group","1","False","False"
"ID-1480392898DB","ID-E34478157C1F","user","2","False","False"
"ID-1480392898DB","ID-574D8CE6B5E9","user","2","False","False"
"ID-5EDDB2FD5CBD","ID-E692D44ECB02","group","1","False","False"
"ID-E692D44ECB02","ID-574D8CE6B5E9","user","2","False","False"
"ID-E692D44ECB02","ID-63C0C70C0237","user","2","False","False"
"ID-A70EADE6391A","ID-AF7AABDDC662","group","1","False","False"
"ID-AF7AABDDC662","ID-63C0C70C0237","user","2","False","False"
"ID-AF7AABDDC662","ID-34FA62210232","user","2","False","False"
"ID-E9B6883830B8","ID-453A98FA4EB2","group","1","False","False"
"ID-453A98FA4EB2","ID-34FA62210232","user","2","False","False"
"ID-453A98FA4EB2","ID-01B7B0E01E57","user","2","False","False"
"ID-AD66B1D27EB3","ID-EA16A344F206","group","1","False","False"
"ID-EA16A344F206","ID-01B7B0E01E57","user","2","False","False"
"ID-EA16A344F206","ID-3CFDC92E3885","user","2","False","False"
"ID-12E310565CCA","ID-ECDCB8BF6299","group","1","False","False"
"ID-ECDCB8BF6299","ID-3CFDC92E3885","user","2","False","False"
"ID-ECDCB8BF6299","ID-FE134271205A","user","2","False","False"
"ID-FF328470D14C","ID-59EB8BDEA83B","group","1","False","False"
"ID-59EB8BDEA83B","ID-FE134271205A","user","2","False","False"
"ID-59EB8BDEA83B","ID-1D193A594ACA","user","2","False","False"
"ID-7B494468C666","ID-A79E26E4234A","group","1","False","False"
"ID-A79E26E4234A","ID-1D193A594ACA","user","2","False","False"
"ID-A79E26E4234A","ID-6E0787392578","user","2","False","False"
"ID-829FC552AC87","ID-A57A85C53EFE","group","1","False","False"
"ID-A57A85C53EFE","ID-6E0787392578","user","2","False","False"
"ID-A57A85C53EFE","ID-2FC11E593DA7","user","2","False","False"
"ID-6918885769BE","ID-55ACC5889E64","group","1","False","False"
"ID-55ACC5889E64","ID-2FC11E593DA7","user","2","False","False"
"ID-55ACC5889E64","ID-E29F0E600757","user","2","False","False"
"ID-595E2E01DA3C","ID-BC18E4A561FF","group","1","False","False"
"ID-BC18E4A561FF","ID-E29F0E600757","user","2","False","False"
"ID-BC18E4A561FF","ID-032AFD68A80B","user","2","False","False"
"ID-624259EC87C9","ID-2D220F8BD5CE","group","1","False","False"
"ID-2D220F8BD5CE","ID-032AFD68A80B","user","2","False","False"
"ID-2D220F8BD5CE","ID-426EFFAD32E3","user","2","False","False"
"ID-5AC24F718159","ID-E0A1E1277A91","group","1","False","False"
"ID-E0A1E1277A91","ID-426EFFAD32E3","user","2","False","False"
"ID-E0A1E1277A91","ID-4AAC776312C9","user","2","False","False"
"ID-A4D755637A50","ID-E7A2658E68C6","group","1","False","False"
"ID-E7A2658E68C6","ID-4AAC776312C9","user","2","False","False"
"ID-E7A2658E68C6","ID-BB59BA877448","user","2","False","False"
"ID-61DD7A9AD198","ID-7C2DD7533472","group","1","False","False"
"ID-7C2DD7533472","ID-BB59BA877448","user","2","False","False"
"ID-7C2DD7533472","ID-4900529DAD44","user","2","False","False"
"ID-70383CA8AB90","ID-5B7FE7B1D72A","group","1","False","False"
"ID-5B7FE7B1D72A","ID-4900529DAD44","user","2","False","False"
"ID-5B7FE7B1D72A","ID-1C156453C2CB","user","2","False","False"
"ID-E8AD12D5D550","ID-42263DF3ED77","group","1","False","False"
"ID-42263DF3ED77","ID-1C156453C2CB","user","2","False","False"
"ID-42263DF3ED77","ID-3ADDA9A42456","user","2","False","False"
"ID-D3D681EC1D4C","ID-4A4D1268C6E3","group","1","False","False"
"ID-4A4D1268C6E3","ID-3ADDA9A42456","user","2","False","False"
"ID-4A4D1268C6E3","ID-1345149330A8","user","2","False","False"
"ID-CE798C0B5F93","ID-4B58A0AA8565","group","1","False","False"
"ID-4B58A0AA8565","ID-1345149330A8","user","2","False","False"
"ID-4B58A0AA8565","ID-4CB6C749565A","user","2","False","False"
"ID-B15326B1E655","ID-28C60167663B","group","1","False","False"
"ID-28C60167663B","ID-4CB6C749565A","user","2","False","False"
"ID-28C60167663B","ID-493917EA1DF4","user","2","False","False"
"ID-19E7797FB479","ID-9D0F26DA122D","group","1","False","False"
"ID-9D0F26DA122D","ID-493917EA1DF4","user","2","False","False"
"ID-9D0F26DA122D","ID-756F19D68E57","user","2","False","False"
"ID-9F1494E56299","ID-F8A3573E46B2","group","1","False","False"
"ID-F8A3573E46B2","ID-756F19D68E57","user","2","False","False"
"ID-F8A3573E46B2","ID-E8990F138BFA","user","2","False","False"
"ID-D6864C25AB04","ID-AD3D9236BED9","group","1","False","False"
"ID-AD3D9236BED9","ID-E8990F138BFA","user","2","False","False"
"ID-AD3D9236BED9","ID-8755CBAAD7DF","user","2","False","False"
"ID-0442D30FFADA","ID-B2578D659E3E","group","1","False","False"
"ID-B2578D659E3E","ID-8755CBAAD7DF","user","2","False","False"
"ID-B2578D659E3E","ID-CA2D96448D30","user","2","False","False"
"ID-9E873A211778","ID-6903A580E3FB","group","1","False","False"
"ID-6903A580E3FB","ID-CA2D96448D30","user","2","False","False"
"ID-6903A580E3FB","ID-7308A742659A","user","2","False","False"
"ID-E2E5E8C1ADBF","ID-0B7C00C45993","group","1","False","False"
"ID-0B7C00C45993","ID-7308A742659A","user","2","False","False"
"ID-0B7C00C45993","ID-D5CD352E4DEE","user","2","False","False"
"ID-A6A9D49E55F4","ID-8A2597AC3E68","group","1","False","False"
"ID-8A2597AC3E68","ID-D5CD352E4DEE","user","2","False","False"
"ID-8A2597AC3E68","ID-BDC53B981D63","user","2","False","False"
"ID-7BFE8478CC3F","ID-F93D7EDB2C52","group","1","False","False"
"ID-F93D7EDB2C52","ID-BDC53B981D63","user","2","False","False"
"ID-F93D7EDB2C52","ID-9396ED75D033","user","2","False","False"
"ID-62AAB2360E77","ID-2BE8F1A351FB","group","1","False","False"
"ID-2BE8F1A351FB","ID-9396ED75D033","user","2","False","False"
"ID-2BE8F1A351FB","ID-BC65005B9993","user","2","False","False"
"ID-82A783DB652C","ID-06BAA2716586","group","1","False","False"
"ID-06BAA2716586","ID-BC65005B9993","user","2","False","False"
"ID-06BAA2716586","ID-1E6EC390DEA0","user","2","False","False"
"ID-736BD3D352B1","ID-73F82FB714EF","group","1","False","False"
"ID-73F82FB714EF","ID-1E6EC390DEA0","user","2","False","False"
"ID-73F82FB714EF","ID-311950DD488B","user","2","False","False"
"ID-27926D0E7187","ID-7463F73D90CD","group","1","False","False"
"ID-7463F73D90CD","ID-311950DD488B","user","2","False","False"
"ID-7463F73D90CD","ID-B93654A78958","user","2","False","False"
"ID-A6AE7B2264C5","ID-BA7A6F394E69","group","1","False","False"
"ID-BA7A6F394E69","ID-B93654A78958","user","2","False","False"
"ID-BA7A6F394E69","ID-E46690083385","user","2","False","False"
"ID-80B491541122","ID-289F36C17C0A","group","1","False","False"
"ID-289F36C17C0A","ID-E46690083385","user","2","False","False"
"ID-289F36C17C0A","ID-1A44818735C1","user","2","False","False"
"ID-03489375A6C9","ID-88979978DD2E","group","1","False","False"
"ID-88979978DD2E","ID-1A44818735C1","user","2","False","False"
"ID-88979978DD2E","ID-5B81664E8F90","user","2","False","False"
"ID-A1C407AA145E","ID-F2EC44F947FC","group","1","False","False"
"ID-F2EC44F947FC","ID-5B81664E8F90","user","2","False","False"
"ID-F2EC44F947FC","ID-84475BB01E3C","user","2","False","False"
"ID-FB996A370C98","ID-894C9F67F050","group","1","False","False"
"ID-894C9F67F050","ID-84475BB01E3C","user","2","False","False"
"ID-894C9F67F050","ID-ADD5185C9745","user","2","False","False"
"ID-71FDB6A1F409","ID-C1E44DED359C","group","1","False","False"
"ID-C1E44DED359C","ID-ADD5185C9745","user","2","False","False"
"ID-C1E44DED359C","ID-4834863CAA3F","user","2","False","False"
"ID-43ABE84E5460","ID-2766609D275C","group","1","False","False"
"ID-2766609D275C","ID-4834863CAA3F","user","2","False","False"
"ID-2766609D275C","ID-675FF8BE4F20","user","2","False","False"
"ID-98CD925F59E0","ID-8119436AEB7C","group","1","False","False"
"ID-8119436AEB7C","ID-675FF8BE4F20","user","2","False","False"
"ID-8119436AEB7C","ID-1006FFAB3DB9","user","2","False","False"
"ID-EDB89320EE68","ID-9945FD24B72F","group","1","False","False"
"ID-9945FD24B72F","ID-1006FFAB3DB9","user","2","False","False"
"ID-9945FD24B72F","ID-57E0074C29D0","user","2","False","False"
"ID-9901F63B7664","ID-020D6A061AFB","group","1","False","False"
"ID-020D6A061AFB","ID-57E0074C29D0","user","2","False","False"
"ID-020D6A061AFB","ID-FB2D81BF0E3E","user","2","False","False"
"ID-4A256DB11D9E","ID-8CEE887DEC05","group","1","False","False"
"ID-8CEE887DEC05","ID-FB2D81BF0E3E","user","2","False","False"
"ID-8CEE887DEC05","ID-86918456339C","user","2","False","False"
"ID-D9AA47104B1D","ID-127E9E8C9B42","group","1","False","False"
"ID-127E9E8C9B42","ID-86918456339C","user","2","False","False"
"ID-127E9E8C9B42","ID-A261D91F8B7B","user","2","False","False"
"ID-0F1835C77564","ID-893C0660C3DA","group","1","False","False"
"ID-893C0660C3DA","ID-A261D91F8B7B","user","2","False","False"
"ID-893C0660C3DA","ID-923CA3387560","user","2","False","False"
"ID-797C0533A792","ID-D6ADE0087BE6","group","1","False","False"
"ID-D6ADE0087BE6","ID-923CA3387560","user","2","False","False"
"ID-D6ADE0087BE6","ID-CC348C6EDEB3","user","2","False","False"
"ID-222B1E164987","ID-A27D2FB42C95","group","1","False","False"
"ID-A27D2FB42C95","ID-CC348C6EDEB3","user","2","False","False"
"ID-A27D2FB42C95","ID-E4467063A70B","user","2","False","False"
"ID-0BF331C15733","ID-8CDA2C631D9A","group","1","False","False"
"ID-8CDA2C631D9A","ID-E4467063A70B","user","2","False","False"
"ID-8CDA2C631D9A","ID-B44A14CFBCE3","user","2","False","False"
"ID-70B8C742B8F8","ID-7888F62471F1","group","1","False","False"
"ID-7888F62471F1","ID-B44A14CFBCE3","user","2","False","False"
"ID-7888F62471F1","ID-5B2B665F3436","user","2","False","False"
"ID-0217FBAB3A59","ID-8C38431735A9","group","1","False","False"
"ID-8C38431735A9","ID-5B2B665F3436","user","2","False","False"
"ID-8C38431735A9","ID-604729BFAF28","user","2","False","False"
"ID-272684CE7E43","ID-A29704B5E741","group","1","False","False"
"ID-A29704B5E741","ID-604729BFAF28","user","2","False","False"
"ID-A29704B5E741","ID-7A3B3F014073","user","2","False","False"
"ID-4DA601EC358E","ID-17465A11E755","group","1","False","False"
"ID-17465A11E755","ID-7A3B3F014073","user","2","False","False"
"ID-17465A11E755","ID-87759BB86B89","user","2","False","False"
"ID-1BB7B9981FBE","ID-EE30643BC6C0","group","1","False","False"
"ID-EE30643BC6C0","ID-87759BB86B89","user","2","False","False"
"ID-EE30643BC6C0","ID-C41F072CAAE4","user","2","False","False"
"ID-374E98FEB55D","ID-A6A58948B8B3","group","1","False","False"
"ID-A6A58948B8B3","ID-C41F072CAAE4","user","2","False","False"
"ID-A6A58948B8B3","ID-76C15AE2D707","user","2","False","False"
"ID-00DF39C12C07","ID-FFA00379894D","group","1","False","False"
"ID-FFA00379894D","ID-76C15AE2D707","user","2","False","False"
